zoomlevel,regionId,regionSize,algorithm,rate,delta,waypointCost,computionCost,mappingCost,renderingCost,quality,qualityCost
11,1,0.03125,1,0.001,8,510,1,0,0,0.0,0
11,1,0.03125,1,0.001,16,508,1,0,0,0.0,1
11,1,0.03125,1,0.001,32,511,1,0,0,0.0,0
11,1,0.03125,1,0.001,64,508,1,0,0,0.0,0
11,1,0.03125,1,5.0E-4,0,510,1,0,0,0.0,1
11,1,0.03125,1,5.0E-4,4,509,1,0,0,0.0,0
11,1,0.03125,1,5.0E-4,8,508,1,0,0,0.0,1
11,1,0.03125,1,5.0E-4,16,506,1,0,0,0.0,0
11,1,0.03125,1,5.0E-4,32,509,1,0,0,0.0,0
11,1,0.03125,1,5.0E-4,64,509,1,0,0,0.0,0
11,1,0.03125,1,1.0E-4,0,512,0,0,0,0.0,1
11,1,0.03125,1,1.0E-4,4,509,1,0,0,0.0,0
11,1,0.03125,1,1.0E-4,8,505,1,0,0,0.0,1
11,1,0.03125,1,1.0E-4,16,508,1,0,0,0.0,0
11,1,0.03125,1,1.0E-4,32,508,1,0,0,0.0,0
11,1,0.03125,1,1.0E-4,64,511,1,0,0,0.0,0
11,1,0.03125,1,5.0E-5,0,503,1,0,0,0.0,0
11,1,0.03125,1,5.0E-5,4,503,1,0,0,0.0,0
11,1,0.03125,1,5.0E-5,8,506,1,0,0,0.0,0
11,1,0.03125,1,5.0E-5,16,504,1,0,0,0.0,0
11,1,0.03125,1,5.0E-5,32,508,1,0,0,0.0,0
11,1,0.03125,1,5.0E-5,64,509,1,0,0,0.0,0
11,1,0.03125,1,1.0E-5,0,514,1,0,0,0.0,0
11,1,0.03125,1,1.0E-5,4,514,1,0,0,0.0,0
11,1,0.03125,1,1.0E-5,8,510,1,0,0,0.0,0
11,1,0.03125,1,1.0E-5,16,504,1,0,0,0.0,0
11,1,0.03125,1,1.0E-5,32,514,1,0,0,0.0,0
11,1,0.03125,1,1.0E-5,64,512,1,0,0,0.0,1
11,1,0.0625,0,0.01,0,513,0,0,0,0.037953795379537955,1
11,1,0.0625,0,0.005,0,514,0,0,0,0.013201320132013201,1
11,1,0.0625,0,0.001,0,512,0,0,0,0.0,1
11,1,0.0625,0,5.0E-4,0,509,0,0,0,0.0,1
11,1,0.0625,0,1.0E-4,0,504,0,0,0,0.0,1
11,1,0.0625,0,5.0E-5,0,509,0,0,0,0.0,1
11,1,0.0625,0,1.0E-5,0,513,0,0,0,0.0,1
11,1,0.0625,1,0.01,0,514,3,1,0,0.07425742574257425,1
11,1,0.0625,1,0.01,4,519,5,0,0,0.3333333333333333,2
11,1,0.0625,1,0.01,8,514,7,0,0,0.47029702970297027,5
11,1,0.0625,1,0.01,16,511,17,0,0,0.7821782178217822,16
11,1,0.0625,1,0.01,32,508,50,1,0,1.0,86
11,1,0.0625,1,0.01,64,507,185,0,0,1.0,366
11,1,0.0625,1,0.005,0,509,3,0,0,0.04785478547854786,1
11,1,0.0625,1,0.005,4,512,3,0,0,0.25412541254125415,2
11,1,0.0625,1,0.005,8,512,5,0,0,0.37458745874587457,4
11,1,0.0625,1,0.005,16,513,11,0,0,0.7293729372937293,11
11,1,0.0625,1,0.005,32,517,36,0,0,1.0,60
11,1,0.0625,1,0.005,64,515,130,0,1,1.0,253
11,1,0.0625,1,0.001,0,513,3,0,0,0.0,1
11,1,0.0625,1,0.001,4,512,2,0,0,0.0,1
11,1,0.0625,1,0.001,8,513,2,0,0,0.0,1
11,1,0.0625,1,0.001,16,503,3,0,0,0.0,0
11,1,0.0625,1,0.001,32,515,2,0,0,0.0,1
11,1,0.0625,1,0.001,64,513,2,0,0,0.0,1
11,1,0.0625,1,5.0E-4,0,504,2,0,0,0.0,1
11,1,0.0625,1,5.0E-4,4,506,2,0,0,0.0,1
11,1,0.0625,1,5.0E-4,8,512,2,0,0,0.0,1
11,1,0.0625,1,5.0E-4,16,503,2,0,0,0.0,1
11,1,0.0625,1,5.0E-4,32,513,2,0,0,0.0,1
11,1,0.0625,1,5.0E-4,64,510,2,0,0,0.0,1
11,1,0.0625,1,1.0E-4,0,508,3,0,0,0.0,1
11,1,0.0625,1,1.0E-4,4,510,2,0,0,0.0,1
11,1,0.0625,1,1.0E-4,8,507,3,0,0,0.0,0
11,1,0.0625,1,1.0E-4,16,509,3,0,0,0.0,1
11,1,0.0625,1,1.0E-4,32,510,2,0,0,0.0,1
11,1,0.0625,1,1.0E-4,64,508,3,0,0,0.0,0
11,1,0.0625,1,5.0E-5,0,510,2,0,0,0.0,1
11,1,0.0625,1,5.0E-5,4,512,2,0,0,0.0,1
11,1,0.0625,1,5.0E-5,8,512,2,0,0,0.0,1
11,1,0.0625,1,5.0E-5,16,513,2,0,0,0.0,1
11,1,0.0625,1,5.0E-5,32,510,3,0,0,0.0,1
11,1,0.0625,1,5.0E-5,64,514,2,0,0,0.0,1
11,1,0.0625,1,1.0E-5,0,504,3,0,0,0.0,1
11,1,0.0625,1,1.0E-5,4,509,2,0,0,0.0,1
11,1,0.0625,1,1.0E-5,8,504,2,0,0,0.0,1
11,1,0.0625,1,1.0E-5,16,510,3,0,0,0.0,1
11,1,0.0625,1,1.0E-5,32,510,3,0,0,0.0,1
11,1,0.0625,1,1.0E-5,64,514,2,0,0,0.0,1
11,1,0.125,0,0.01,0,510,0,0,0,0.031192660550458717,2
11,1,0.125,0,0.005,0,518,0,0,0,0.011009174311926606,2
11,1,0.125,0,0.001,0,513,0,0,0,0.0,2
11,1,0.125,0,5.0E-4,0,512,0,0,0,0.0,2
11,1,0.125,0,1.0E-4,0,513,0,0,0,0.0,3
11,1,0.125,0,5.0E-5,0,514,0,0,0,0.0,2
11,1,0.125,0,1.0E-5,0,514,0,0,0,0.0,2
11,1,0.125,1,0.01,0,512,6,0,0,0.05504587155963303,2
11,1,0.125,1,0.01,4,503,7,0,0,0.25382262996941896,4
11,1,0.125,1,0.01,8,508,11,0,0,0.5467889908256881,7
11,1,0.125,1,0.01,16,506,22,1,0,0.7058103975535168,21
11,1,0.125,1,0.01,32,513,71,1,0,0.9247706422018349,150
11,1,0.125,1,0.01,64,506,258,0,0,1.0,457
11,1,0.125,1,0.005,0,524,6,1,0,0.029357798165137616,2
11,1,0.125,1,0.005,4,526,6,0,0,0.14678899082568808,3
11,1,0.125,1,0.005,8,518,7,0,0,0.22201834862385322,5
11,1,0.125,1,0.005,16,506,13,0,0,0.41957186544342506,12
11,1,0.125,1,0.005,32,508,39,0,0,0.7987767584097859,84
11,1,0.125,1,0.005,64,507,140,0,0,1.0,245
11,1,0.125,1,0.001,0,507,4,0,0,0.0,2
11,1,0.125,1,0.001,4,504,4,0,0,0.0,2
11,1,0.125,1,0.001,8,505,5,0,0,0.0,2
11,1,0.125,1,0.001,16,506,4,0,0,0.0,2
11,1,0.125,1,0.001,32,506,5,0,0,0.0,2
11,1,0.125,1,0.001,64,506,4,0,0,0.0,2
11,1,0.125,1,5.0E-4,0,505,5,0,0,0.0,2
11,1,0.125,1,5.0E-4,4,504,4,0,0,0.0,2
11,1,0.125,1,5.0E-4,8,507,5,0,0,0.0,2
11,1,0.125,1,5.0E-4,16,512,5,0,0,0.0,2
11,1,0.125,1,5.0E-4,32,517,5,0,0,0.0,2
11,1,0.125,1,5.0E-4,64,516,4,0,0,0.0,2
11,1,0.125,1,1.0E-4,0,505,4,0,0,0.0,2
11,1,0.125,1,1.0E-4,4,503,4,0,0,0.0,2
11,1,0.125,1,1.0E-4,8,504,5,0,0,0.0,2
11,1,0.125,1,1.0E-4,16,511,4,0,0,0.0,2
11,1,0.125,1,1.0E-4,32,507,5,0,0,0.0,2
11,1,0.125,1,1.0E-4,64,504,4,0,0,0.0,2
11,1,0.125,1,5.0E-5,0,509,5,0,0,0.0,2
11,1,0.125,1,5.0E-5,4,510,5,0,0,0.0,2
11,1,0.125,1,5.0E-5,8,502,4,0,0,0.0,2
11,1,0.125,1,5.0E-5,16,508,4,0,0,0.0,2
11,1,0.125,1,5.0E-5,32,503,5,0,0,0.0,2
11,1,0.125,1,5.0E-5,64,510,4,0,0,0.0,2
11,1,0.125,1,1.0E-5,0,506,5,0,0,0.0,2
11,1,0.125,1,1.0E-5,4,506,5,0,0,0.0,2
11,1,0.125,1,1.0E-5,8,511,5,0,0,0.0,2
11,1,0.125,1,1.0E-5,16,510,4,0,0,0.0,2
11,1,0.125,1,1.0E-5,32,511,4,0,0,0.0,2
11,1,0.125,1,1.0E-5,64,509,4,0,0,0.0,2
11,1,0.25,0,0.01,0,524,0,0,0,0.03822984244670992,6
11,1,0.25,0,0.005,0,519,1,0,0,0.0025486561631139944,5
11,1,0.25,0,0.001,0,520,0,0,0,0.0,6
11,1,0.25,0,5.0E-4,0,518,0,0,0,0.0,6
11,1,0.25,0,1.0E-4,0,525,0,0,0,0.0,5
11,1,0.25,0,5.0E-5,0,521,1,0,0,0.0,5
11,1,0.25,0,1.0E-5,0,518,0,0,0,0.0,6
11,1,0.25,1,0.01,0,519,16,0,1,0.05537534754402224,7
11,1,0.25,1,0.01,4,521,19,1,1,0.239805375347544,10
11,1,0.25,1,0.01,8,517,29,1,0,0.33225208526413347,21
11,1,0.25,1,0.01,16,511,65,0,1,0.48123262279888784,66
11,1,0.25,1,0.01,32,513,213,0,1,0.6788693234476367,481
11,1,0.25,1,0.01,64,531,759,0,1,0.9499536607970342,1754
11,1,0.25,1,0.005,0,519,14,1,0,0.018767377201112143,6
11,1,0.25,1,0.005,4,513,16,0,0,0.09870250231696015,9
11,1,0.25,1,0.005,8,510,21,0,1,0.15430954587581094,14
11,1,0.25,1,0.005,16,517,40,0,0,0.278498609823911,38
11,1,0.25,1,0.005,32,518,116,0,1,0.5500463392029658,264
11,1,0.25,1,0.005,64,512,415,1,0,0.8964318813716404,1064
11,1,0.25,1,0.001,0,530,13,0,0,0.0,6
11,1,0.25,1,0.001,4,526,12,0,0,0.0,6
11,1,0.25,1,0.001,8,511,12,0,0,0.0,6
11,1,0.25,1,0.001,16,512,12,0,0,0.0,6
11,1,0.25,1,0.001,32,512,12,0,0,0.0,6
11,1,0.25,1,0.001,64,513,14,0,0,0.0,6
11,1,0.25,1,5.0E-4,0,513,12,0,0,0.0,6
11,1,0.25,1,5.0E-4,4,516,13,0,0,0.0,6
11,1,0.25,1,5.0E-4,8,517,13,0,0,0.0,5
11,1,0.25,1,5.0E-4,16,519,12,0,0,0.0,6
11,1,0.25,1,5.0E-4,32,522,12,0,0,0.0,6
11,1,0.25,1,5.0E-4,64,516,13,0,0,0.0,5
11,1,0.25,1,1.0E-4,0,518,12,0,0,0.0,6
11,1,0.25,1,1.0E-4,4,519,13,0,0,0.0,5
11,1,0.25,1,1.0E-4,8,512,12,0,0,0.0,6
11,1,0.25,1,1.0E-4,16,517,13,0,0,0.0,5
11,1,0.25,1,1.0E-4,32,514,12,0,0,0.0,6
11,1,0.25,1,1.0E-4,64,519,11,0,0,0.0,6
11,1,0.25,1,5.0E-5,0,515,12,0,0,0.0,6
11,1,0.25,1,5.0E-5,4,513,12,0,0,0.0,6
11,1,0.25,1,5.0E-5,8,511,12,0,0,0.0,6
11,1,0.25,1,5.0E-5,16,512,12,0,0,0.0,6
11,1,0.25,1,5.0E-5,32,511,12,0,0,0.0,6
11,1,0.25,1,5.0E-5,64,514,12,0,0,0.0,6
11,1,0.25,1,1.0E-5,0,520,12,0,0,0.0,5
11,1,0.25,1,1.0E-5,4,515,12,0,0,0.0,6
11,1,0.25,1,1.0E-5,8,517,12,0,0,0.0,6
11,1,0.25,1,1.0E-5,16,517,13,0,0,0.0,5
11,1,0.25,1,1.0E-5,32,511,12,0,0,0.0,6
11,1,0.25,1,1.0E-5,64,516,13,0,0,0.0,6
11,1,0.5,0,0.01,0,596,0,0,0,0.06586730615507594,49
11,1,0.5,0,0.005,0,587,0,0,1,0.037250199840127896,49
11,1,0.5,0,0.001,0,587,0,0,0,0.015134559019451106,48
11,1,0.5,0,5.0E-4,0,596,0,1,0,0.010977884359179324,47
11,1,0.5,0,1.0E-4,0,597,1,0,0,9.592326139088729E-4,47
11,1,0.5,0,5.0E-5,0,591,0,0,0,0.0,48
11,1,0.5,0,1.0E-5,0,588,0,0,0,0.0,49
11,1,0.5,1,0.01,0,595,144,7,10,0.2375699440447642,60
11,1,0.5,1,0.01,4,593,200,6,9,0.6121502797761791,100
11,1,0.5,1,0.01,8,591,331,6,7,0.7438316013855583,211
11,1,0.5,1,0.01,16,609,812,6,6,0.8788169464428457,692
11,1,0.5,1,0.01,32,594,2425,6,6,0.9673860911270983,3929
11,1,0.5,1,0.01,64,600,8973,6,6,0.9989341859845456,15376
11,1,0.5,1,0.005,0,593,124,4,5,0.1356248334665601,51
11,1,0.5,1,0.005,4,589,157,4,4,0.44838795630162537,81
11,1,0.5,1,0.005,8,588,241,4,4,0.569517719158007,155
11,1,0.5,1,0.005,16,587,540,4,5,0.7132427391420197,466
11,1,0.5,1,0.005,32,599,1657,4,5,0.8948574473754329,2761
11,1,0.5,1,0.005,64,609,6012,3,5,0.974367172928324,10660
11,1,0.5,1,0.001,0,601,106,1,1,0.027871036504130028,50
11,1,0.5,1,0.001,4,598,119,1,2,0.10519584332533972,66
11,1,0.5,1,0.001,8,611,142,1,2,0.14468425259792167,78
11,1,0.5,1,0.001,16,593,237,1,2,0.21849187316813215,173
11,1,0.5,1,0.001,32,602,596,1,1,0.401119104716227,1121
11,1,0.5,1,0.001,64,604,1975,1,1,0.7419664268585132,4049
11,1,0.5,1,5.0E-4,0,597,105,1,1,0.011937116973088196,48
11,1,0.5,1,5.0E-4,4,595,110,1,0,0.05654143351985079,53
11,1,0.5,1,5.0E-4,8,597,124,0,1,0.08425259792166268,65
11,1,0.5,1,5.0E-4,16,593,171,1,1,0.14388489208633093,120
11,1,0.5,1,5.0E-4,32,591,367,0,1,0.26171063149480417,632
11,1,0.5,1,5.0E-4,64,609,1168,0,1,0.5471889155342393,2389
11,1,0.5,1,1.0E-4,0,613,103,0,0,0.0011191047162270183,49
11,1,0.5,1,1.0E-4,4,601,104,0,0,0.0112443378630429,49
11,1,0.5,1,1.0E-4,8,589,116,1,0,0.017852384758859578,54
11,1,0.5,1,1.0E-4,16,608,119,0,0,0.030802025046629364,61
11,1,0.5,1,1.0E-4,32,607,157,1,0,0.055742073008260055,139
11,1,0.5,1,1.0E-4,64,602,297,0,0,0.11207034372501998,473
11,1,0.5,1,5.0E-5,0,587,102,0,0,0.0,48
11,1,0.5,1,5.0E-5,4,589,102,0,0,0.0,48
11,1,0.5,1,5.0E-5,8,591,109,0,0,0.0,48
11,1,0.5,1,5.0E-5,16,593,101,0,0,0.0,48
11,1,0.5,1,5.0E-5,32,596,101,0,0,0.0,48
11,1,0.5,1,5.0E-5,64,588,100,0,0,0.0,48
11,1,0.5,1,1.0E-5,0,591,101,0,0,0.0,49
11,1,0.5,1,1.0E-5,4,594,101,0,0,0.0,48
11,1,0.5,1,1.0E-5,8,594,101,0,0,0.0,48
11,1,0.5,1,1.0E-5,16,599,102,0,0,0.0,48
11,1,0.5,1,1.0E-5,32,591,101,0,0,0.0,48
11,1,0.5,1,1.0E-5,64,588,102,0,0,0.0,48
11,2,0.0078125,0,0.01,0,518,0,0,0,0.0,0
11,2,0.0078125,0,0.005,0,514,0,0,0,0.0,0
11,2,0.0078125,0,0.001,0,517,0,0,0,0.0,0
11,2,0.0078125,0,5.0E-4,0,518,0,0,0,0.0,0
11,2,0.0078125,0,1.0E-4,0,513,0,0,0,0.0,0
11,2,0.0078125,0,5.0E-5,0,527,0,0,0,0.0,0
11,2,0.0078125,0,1.0E-5,0,520,0,0,0,0.0,0
11,2,0.0078125,1,0.01,0,521,1,0,0,0.0,0
11,2,0.0078125,1,0.01,4,519,1,0,0,0.0,0
11,2,0.0078125,1,0.01,8,522,1,0,0,0.0,0
11,2,0.0078125,1,0.01,16,524,0,0,0,0.0,0
11,2,0.0078125,1,0.01,32,521,1,0,0,0.0,0
11,2,0.0078125,1,0.01,64,525,0,0,0,0.0,0
11,2,0.0078125,1,0.005,0,524,1,0,0,0.0,0
11,2,0.0078125,1,0.005,4,524,0,0,0,0.0,0
11,2,0.0078125,1,0.005,8,520,0,0,0,0.0,0
11,2,0.0078125,1,0.005,16,516,1,0,0,0.0,0
11,2,0.0078125,1,0.005,32,521,0,0,0,0.0,0
11,2,0.0078125,1,0.005,64,526,0,0,0,0.0,0
11,2,0.0078125,1,0.001,0,518,1,0,0,0.0,0
11,2,0.0078125,1,0.001,4,530,0,0,0,0.0,0
11,2,0.0078125,1,0.001,8,529,1,0,0,0.0,0
11,2,0.0078125,1,0.001,16,523,1,0,0,0.0,0
11,2,0.0078125,1,0.001,32,520,0,0,0,0.0,0
11,2,0.0078125,1,0.001,64,521,0,0,0,0.0,0
11,2,0.0078125,1,5.0E-4,0,517,1,0,0,0.0,0
11,2,0.0078125,1,5.0E-4,4,521,0,0,0,0.0,0
11,2,0.0078125,1,5.0E-4,8,523,0,0,0,0.0,0
11,2,0.0078125,1,5.0E-4,16,517,0,0,0,0.0,0
11,2,0.0078125,1,5.0E-4,32,509,1,0,0,0.0,0
11,2,0.0078125,1,5.0E-4,64,512,1,0,0,0.0,0
11,2,0.0078125,1,1.0E-4,0,511,0,0,0,0.0,0
11,2,0.0078125,1,1.0E-4,4,510,1,0,0,0.0,0
11,2,0.0078125,1,1.0E-4,8,514,1,0,0,0.0,0
11,2,0.0078125,1,1.0E-4,16,518,0,0,0,0.0,0
11,2,0.0078125,1,1.0E-4,32,523,0,0,0,0.0,0
11,2,0.0078125,1,1.0E-4,64,517,1,0,0,0.0,0
11,2,0.0078125,1,5.0E-5,0,525,1,0,0,0.0,0
11,2,0.0078125,1,5.0E-5,4,533,0,0,0,0.0,0
11,2,0.0078125,1,5.0E-5,8,545,0,0,0,0.0,0
11,2,0.0078125,1,5.0E-5,16,529,0,0,0,0.0,0
11,2,0.0078125,1,5.0E-5,32,527,0,0,0,0.0,0
11,2,0.0078125,1,5.0E-5,64,527,1,0,0,0.0,0
11,2,0.0078125,1,1.0E-5,0,547,0,0,0,0.0,0
11,2,0.0078125,1,1.0E-5,4,520,0,0,0,0.0,0
11,2,0.0078125,1,1.0E-5,8,522,1,0,0,0.0,0
11,2,0.0078125,1,1.0E-5,16,634,1,0,0,0.0,0
11,2,0.0078125,1,1.0E-5,32,528,0,0,0,0.0,0
11,2,0.0078125,1,1.0E-5,64,523,1,0,0,0.0,0
11,2,0.015625,0,0.01,0,527,0,0,0,0.20481927710843373,1
11,2,0.015625,0,0.005,0,525,0,0,0,0.03614457831325301,1
11,2,0.015625,0,0.001,0,524,0,0,0,0.012048192771084338,1
11,2,0.015625,0,5.0E-4,0,525,0,0,0,0.0,0
11,2,0.015625,0,1.0E-4,0,522,0,0,0,0.0,1
11,2,0.015625,0,5.0E-5,0,528,0,0,0,0.0,1
11,2,0.015625,0,1.0E-5,0,522,0,0,0,0.0,0
11,2,0.015625,1,0.01,0,521,2,0,0,0.5421686746987951,1
11,2,0.015625,1,0.01,4,528,2,0,0,0.9518072289156626,1
11,2,0.015625,1,0.01,8,522,3,0,0,1.0,2
11,2,0.015625,1,0.01,16,533,6,0,0,1.0,6
11,2,0.015625,1,0.01,32,528,17,1,0,1.0,24
11,2,0.015625,1,0.01,64,525,56,0,0,1.0,103
11,2,0.015625,1,0.005,0,537,3,0,0,0.42168674698795183,0
11,2,0.015625,1,0.005,4,537,3,0,0,0.9518072289156626,1
11,2,0.015625,1,0.005,8,553,2,0,0,1.0,2
11,2,0.015625,1,0.005,16,546,4,0,0,1.0,4
11,2,0.015625,1,0.005,32,526,12,0,0,1.0,17
11,2,0.015625,1,0.005,64,526,39,0,0,1.0,70
11,2,0.015625,1,0.001,0,528,2,0,0,0.08433734939759036,0
11,2,0.015625,1,0.001,4,521,2,0,0,0.3253012048192771,1
11,2,0.015625,1,0.001,8,523,2,0,0,0.5662650602409639,1
11,2,0.015625,1,0.001,16,523,2,0,0,1.0,1
11,2,0.015625,1,0.001,32,516,3,0,0,1.0,4
11,2,0.015625,1,0.001,64,521,9,0,0,1.0,14
11,2,0.015625,1,5.0E-4,0,515,1,0,0,0.0,1
11,2,0.015625,1,5.0E-4,4,524,2,0,0,0.0,0
11,2,0.015625,1,5.0E-4,8,515,2,0,0,0.0,0
11,2,0.015625,1,5.0E-4,16,516,1,0,0,0.0,1
11,2,0.015625,1,5.0E-4,32,516,2,0,0,0.0,0
11,2,0.015625,1,5.0E-4,64,521,2,0,0,0.0,0
11,2,0.015625,1,1.0E-4,0,523,2,0,0,0.0,0
11,2,0.015625,1,1.0E-4,4,526,1,0,0,0.0,1
11,2,0.015625,1,1.0E-4,8,523,2,0,0,0.0,0
11,2,0.015625,1,1.0E-4,16,527,2,0,0,0.0,0
11,2,0.015625,1,1.0E-4,32,519,2,0,0,0.0,0
11,2,0.015625,1,1.0E-4,64,524,2,0,0,0.0,0
11,2,0.015625,1,5.0E-5,0,523,2,0,0,0.0,0
11,2,0.015625,1,5.0E-5,4,514,2,0,0,0.0,1
11,2,0.015625,1,5.0E-5,8,515,1,0,0,0.0,1
11,2,0.015625,1,5.0E-5,16,523,2,0,0,0.0,0
11,2,0.015625,1,5.0E-5,32,524,2,0,0,0.0,0
11,2,0.015625,1,5.0E-5,64,524,1,0,0,0.0,0
11,2,0.015625,1,1.0E-5,0,524,1,0,0,0.0,1
11,2,0.015625,1,1.0E-5,4,524,2,0,0,0.0,0
11,2,0.015625,1,1.0E-5,8,522,2,0,0,0.0,0
11,2,0.015625,1,1.0E-5,16,523,1,0,0,0.0,1
11,2,0.015625,1,1.0E-5,32,527,2,0,0,0.0,0
11,2,0.015625,1,1.0E-5,64,527,1,0,0,0.0,0
11,2,0.03125,0,0.01,0,536,0,0,0,0.3007518796992481,13
11,2,0.03125,0,0.005,0,539,0,0,0,0.20050125313283207,13
11,2,0.03125,0,0.001,0,531,1,0,0,0.09774436090225563,13
11,2,0.03125,0,5.0E-4,0,529,0,0,0,0.07017543859649122,13
11,2,0.03125,0,1.0E-4,0,534,0,0,0,0.002506265664160401,13
11,2,0.03125,0,5.0E-5,0,527,0,0,0,0.0,14
11,2,0.03125,0,1.0E-5,0,526,0,0,0,0.0,13
11,2,0.03125,1,0.01,0,527,32,1,1,0.7694235588972431,14
11,2,0.03125,1,0.01,4,542,39,0,1,0.9974937343358395,20
11,2,0.03125,1,0.01,8,533,51,1,1,1.0,31
11,2,0.03125,1,0.01,16,532,97,1,1,1.0,75
11,2,0.03125,1,0.01,32,540,259,1,1,1.0,295
11,2,0.03125,1,0.01,64,535,833,1,1,1.0,1023
11,2,0.03125,1,0.005,0,552,33,0,1,0.6516290726817042,14
11,2,0.03125,1,0.005,4,546,36,0,1,0.9974937343358395,17
11,2,0.03125,1,0.005,8,534,48,1,0,1.0,25
11,2,0.03125,1,0.005,16,535,73,0,1,1.0,56
11,2,0.03125,1,0.005,32,537,181,1,0,1.0,200
11,2,0.03125,1,0.005,64,530,587,1,0,1.0,741
11,2,0.03125,1,0.001,0,550,33,0,1,0.3609022556390977,14
11,2,0.03125,1,0.001,4,544,33,1,0,0.9799498746867168,16
11,2,0.03125,1,0.001,8,530,34,0,0,1.0,17
11,2,0.03125,1,0.001,16,533,47,0,0,1.0,31
11,2,0.03125,1,0.001,32,527,95,0,0,1.0,95
11,2,0.03125,1,0.001,64,534,272,1,0,1.0,348
11,2,0.03125,1,5.0E-4,0,531,28,0,0,0.21052631578947367,14
11,2,0.03125,1,5.0E-4,4,535,29,0,0,0.9448621553884712,14
11,2,0.03125,1,5.0E-4,8,530,31,0,0,1.0,16
11,2,0.03125,1,5.0E-4,16,536,40,0,1,1.0,24
11,2,0.03125,1,5.0E-4,32,537,69,0,1,1.0,68
11,2,0.03125,1,5.0E-4,64,551,188,1,0,1.0,231
11,2,0.03125,1,1.0E-4,0,555,30,0,0,0.040100250626566414,13
11,2,0.03125,1,1.0E-4,4,556,28,0,0,0.2781954887218045,14
11,2,0.03125,1,1.0E-4,8,535,29,0,0,0.531328320802005,13
11,2,0.03125,1,1.0E-4,16,529,30,0,0,0.8696741854636592,15
11,2,0.03125,1,1.0E-4,32,527,36,0,0,1.0,24
11,2,0.03125,1,1.0E-4,64,534,59,0,0,1.0,58
11,2,0.03125,1,5.0E-5,0,533,27,0,0,0.0,13
11,2,0.03125,1,5.0E-5,4,540,28,0,0,0.0,13
11,2,0.03125,1,5.0E-5,8,539,29,0,0,0.0,13
11,2,0.03125,1,5.0E-5,16,537,26,0,0,0.0,14
11,2,0.03125,1,5.0E-5,32,538,27,0,0,0.0,13
11,2,0.03125,1,5.0E-5,64,531,27,0,0,0.0,13
11,2,0.03125,1,1.0E-5,0,525,28,0,0,0.0,13
11,2,0.03125,1,1.0E-5,4,527,27,0,0,0.0,13
11,2,0.03125,1,1.0E-5,8,531,27,0,0,0.0,13
11,2,0.03125,1,1.0E-5,16,534,27,0,0,0.0,13
11,2,0.03125,1,1.0E-5,32,542,27,0,0,0.0,13
11,2,0.03125,1,1.0E-5,64,546,28,0,0,0.0,14
11,2,0.0625,0,0.01,0,567,1,1,1,0.40869140625,80
11,2,0.0625,0,0.005,0,560,0,1,0,0.27734375,87
11,2,0.0625,0,0.001,0,553,0,0,0,0.10693359375,81
11,2,0.0625,0,5.0E-4,0,557,1,0,0,0.08740234375,80
11,2,0.0625,0,1.0E-4,0,561,0,0,0,0.0341796875,80
11,2,0.0625,0,5.0E-5,0,556,1,0,0,0.00634765625,80
11,2,0.0625,0,1.0E-5,0,576,0,0,0,0.0,83
11,2,0.0625,1,0.01,0,588,251,7,11,0.71728515625,89
11,2,0.0625,1,0.01,4,563,347,8,11,0.99853515625,134
11,2,0.0625,1,0.01,8,555,550,8,8,1.0,259
11,2,0.0625,1,0.01,16,590,1234,7,7,1.0,727
11,2,0.0625,1,0.01,32,552,3011,6,7,1.0,3026
11,2,0.0625,1,0.01,64,557,9531,5,6,1.0,11033
11,2,0.0625,1,0.005,0,562,224,5,5,0.59033203125,86
11,2,0.0625,1,0.005,4,557,278,5,5,0.998046875,116
11,2,0.0625,1,0.005,8,559,416,4,5,1.0,199
11,2,0.0625,1,0.005,16,573,859,5,5,1.0,540
11,2,0.0625,1,0.005,32,561,2136,5,4,1.0,2219
11,2,0.0625,1,0.005,64,558,6835,4,5,1.0,8213
11,2,0.0625,1,0.001,0,568,203,2,2,0.2763671875,82
11,2,0.0625,1,0.001,4,554,220,2,2,0.96337890625,93
11,2,0.0625,1,0.001,8,555,264,2,2,1.0,121
11,2,0.0625,1,0.001,16,552,414,2,3,1.0,255
11,2,0.0625,1,0.001,32,552,993,2,2,1.0,999
11,2,0.0625,1,0.001,64,568,3046,2,2,1.0,3676
11,2,0.0625,1,5.0E-4,0,570,213,1,2,0.189453125,83
11,2,0.0625,1,5.0E-4,4,574,211,2,1,0.87744140625,88
11,2,0.0625,1,5.0E-4,8,573,246,1,1,0.98486328125,123
11,2,0.0625,1,5.0E-4,16,552,330,1,2,1.0,193
11,2,0.0625,1,5.0E-4,32,552,715,1,2,1.0,688
11,2,0.0625,1,5.0E-4,64,572,2061,2,1,1.0,2502
11,2,0.0625,1,1.0E-4,0,567,192,0,1,0.06201171875,79
11,2,0.0625,1,1.0E-4,4,562,194,0,1,0.66650390625,83
11,2,0.0625,1,1.0E-4,8,557,205,1,0,0.83935546875,87
11,2,0.0625,1,1.0E-4,16,553,229,0,1,1.0,127
11,2,0.0625,1,1.0E-4,32,556,350,0,0,1.0,268
11,2,0.0625,1,1.0E-4,64,558,843,1,0,1.0,931
11,2,0.0625,1,5.0E-5,0,563,202,0,0,0.0166015625,81
11,2,0.0625,1,5.0E-5,4,567,193,0,0,0.25830078125,82
11,2,0.0625,1,5.0E-5,8,560,194,1,0,0.4326171875,84
